Ship_Date,Segment,State,Postal_Code,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit
18-01-2017,Consumer,Texas,79109,Central,Mobile Phones,Pixel,28,1,0.2,9.5688
18-01-2017,Home Office,California,90045,West,Laptops,HP,40,1,0.2,4.5882
19-01-2017,Home Office,California,90045,West,Mobile Phones,Samsung,105,4,0,29.6688
19-01-2017,Corporate,Massachusetts,1852,East,Mobile Phones,Pixel,166,3,0,79.8912
19-01-2017,Corporate,Massachusetts,1852,East,Laptops,HP,785,6,0,212.1876
20-01-2017,Corporate,Massachusetts,1852,East,Mobile Phones,Pixel,26,2,0,12.838
20-01-2017,Corporate,Massachusetts,1852,East,Mobile Phones,OnePlus,1325,5,0,238.653
20-01-2017,Consumer,California,92024,West,Mobile Phones,Pixel,166,3,0,79.8912
20-01-2017,Consumer,North Carolina,28806,South,Mobile Phones,LG,8,5,0.2,0.7665
20-01-2017,Consumer,North Carolina,28806,South,Mobile Phones,Samsung,43,1,0.2,4.3584
20-01-2017,Consumer,Colorado,81001,West,Mobile Phones,iPhone,11,7,0.7,-8.1312
20-01-2017,Consumer,Colorado,81001,West,Mobile Phones,iPhone,25,2,0.7,-16.776
20-01-2017,Home Office,Michigan,49201,Central,Mobile Phones,iPhone,14,5,0,7.056
21-01-2017,Home Office,Michigan,49201,Central,Cameras ,Nikon,619,5,0,111.591
23-01-2017,Home Office,Michigan,49201,Central,Mobile Phones,iPhone,89,4,0,42.0744
23-01-2017,Home Office,Michigan,49201,Central,Cameras ,Canon,350,3,0.1,152.0883
23-01-2017,Home Office,Michigan,49201,Central,Cameras ,Sony,164,1,0,49.497
23-01-2017,Consumer,California,90004,West,Mobile Phones,iPhone,312,9,0.2,101.5794
23-01-2017,Consumer,North Carolina,27360,South,Mobile Phones,Motorola ,95,3,0.2,29.985
23-01-2017,Consumer,North Carolina,27360,South,Mobile Phones,iPhone,3,2,0.7,-2.4564
24-01-2017,Consumer,Illinois,61604,Central,Mobile Phones,iPhone,3,5,0.8,-6.567
24-01-2017,Corporate,California,90032,West,Mobile Phones,Pixel,15,5,0,7.065
24-01-2017,Consumer,Illinois,60653,Central,Mobile Phones,LG,5,4,0.2,1.64
24-01-2017,Consumer,Pennsylvania,19134,East,Mobile Phones,iPhone,5,3,0.7,-4.455
25-01-2017,Consumer,Colorado,80112,West,Mobile Phones,Pixel,15,3,0.2,5.6115
25-01-2017,Consumer,Colorado,80112,West,Cameras ,Sony,108,3,0.2,8.1432
25-01-2017,Corporate,Washington,98115,West,Laptops,Asus,109,5,0,37.366
25-01-2017,Consumer,Florida,33012,South,Laptops,Asus,15,1,0.2,4.0383
25-01-2017,Consumer,Ohio,43130,East,Mobile Phones,Pixel,30,2,0.2,10.6232
25-01-2017,Home Office,Florida,32216,South,Cameras ,Canon,821,4,0.5,-16.426
25-01-2017,Home Office,Florida,32216,South,Cameras ,Canon,22638,6,0.5,-1811.0784
25-01-2017,Home Office,Florida,32216,South,Mobile Phones,Pixel,21,4,0.2,7.4816
25-01-2017,Home Office,Florida,32216,South,Mobile Phones,LG,8,3,0.2,1.002
25-01-2017,Home Office,Florida,32216,South,Laptops,Asus,30,2,0.2,8.0766
25-01-2017,Home Office,Florida,32216,South,Mobile Phones,Nokia,18,3,0.2,5.9175
25-01-2017,Home Office,Florida,32216,South,Laptops,Asus,122,3,0.2,15.294
26-01-2017,Consumer,Maryland,21215,East,Mobile Phones,Pixel,116,3,0,56.9772
26-01-2017,Consumer,New York,10009,East,Cameras ,Nikon,132,6,0,17.238
26-01-2017,Home Office,New Mexico,88220,West,Mobile Phones,Mi,16,2,0,4.3368
26-01-2017,Home Office,New Mexico,88220,West,Mobile Phones,Pixel,19,3,0,9.3312
27-01-2017,Home Office,New Mexico,88220,West,Mobile Phones,Pixel,192,4,0,92.2368
27-01-2017,Consumer,California,90049,West,Laptops,Asus,227,7,0,81.8496
27-01-2017,Consumer,California,90049,West,Cameras ,Canon,1919,3,0.2,215.9973
27-01-2017,Consumer,Florida,32216,South,Mobile Phones,iPhone,12,2,0.7,-8.9796
27-01-2017,Corporate,Ohio,44107,East,Laptops,Asus,45,4,0.2,9.1776
27-01-2017,Consumer,New York,12180,East,Mobile Phones,LG,60,9,0,22.2444
27-01-2017,Consumer,North Carolina,28403,South,Cameras ,Sony,302,3,0.2,37.797
27-01-2017,Home Office,Washington,98105,West,Mobile Phones,LG,13,5,0,5.56
27-01-2017,Corporate,New York,10024,East,Cameras ,Sony,129,2,0,62.3904
27-01-2017,Home Office,Georgia,31907,South,Cameras ,Nikon,71,2,0,15.1158
27-01-2017,Consumer,New York,10024,East,Cameras ,Sony,377,3,0,109.6113
27-01-2017,Consumer,California,92627,West,Mobile Phones,OnePlus,124,2,0,33.5772
28-01-2017,Consumer,Texas,77095,Central,Laptops,Asus,23,3,0.6,-14.3856
28-01-2017,Corporate,North Carolina,27511,South,Mobile Phones,Nokia,8,3,0.2,2.7222
28-01-2017,Corporate,North Carolina,27511,South,Mobile Phones,Samsung,58,5,0.2,5.096
28-01-2017,Consumer,Virginia,22304,South,Mobile Phones,OnePlus,81,5,0,12.18
29-01-2017,Consumer,California,94591,West,Mobile Phones,HTC,14,5,0,6.7915
29-01-2017,Consumer,California,94591,West,Mobile Phones,iPhone,95,2,0.2,31.0856
29-01-2017,Consumer,Pennsylvania,19120,East,Cameras ,Sony,359,5,0.4,-71.994
30-01-2017,Consumer,Pennsylvania,19120,East,Laptops,Lenovo,350,4,0.4,-140.1408
30-01-2017,Consumer,Ohio,43615,East,Mobile Phones,iPhone,1,1,0.7,-1.3128
30-01-2017,Consumer,Ohio,43615,East,Cameras ,Sony,629,7,0.4,94.4937
30-01-2017,Consumer,Washington,98105,West,Mobile Phones,LG,6,3,0,1.7901
30-01-2017,Consumer,Washington,98105,West,Cameras ,Nikon,799,4,0,343.9828
30-01-2017,Consumer,Washington,98105,West,Laptops,Asus,107,1,0,21.506
31-01-2017,Consumer,New Jersey,7060,East,Cameras ,Sony,73,2,0,19.9746
31-01-2017,Consumer,New Jersey,7060,East,Mobile Phones,LG,5,1,0,2.1762
31-01-2017,Consumer,New Mexico,88001,West,Mobile Phones,Pixel,49,4,0,23.0864
31-01-2017,Consumer,Delaware,19711,East,Cameras ,Sony,377,3,0,94.4925
31-01-2017,Consumer,Delaware,19711,East,Mobile Phones,Pixel,42,7,0,19.8716
31-01-2017,Consumer,Delaware,19711,East,Laptops,Dell,299,3,0,56.9943
31-01-2017,Consumer,Delaware,19711,East,Cameras ,Sony,89,2,0,43.1904
31-01-2017,Corporate,Alabama,35244,South,Mobile Phones,Mi,477,4,0,9.5448
31-01-2017,Corporate,Alabama,35244,South,Cameras ,Nikon,25,2,0,1.5588
31-01-2017,Consumer,Ohio,43055,East,Mobile Phones,Motorola ,46,5,0.2,17.52
31-01-2017,Consumer,California,92037,West,Laptops,Asus,35,2,0,13.4292
01-02-2017,Corporate,California,94122,West,Laptops,Asus,257,6,0,100.4796
01-02-2017,Corporate,California,94122,West,Cameras ,Sony,125,3,0.2,47.241
01-02-2017,Consumer,North Carolina,28540,South,Cameras ,Nikon,79,1,0.2,21.9978
02-02-2017,Consumer,Massachusetts,2038,East,Laptops,Lenovo,700,3,0.3,-130.0104
02-02-2017,Home Office,Texas,75034,Central,Cameras ,Nikon,27,4,0.2,-1.3584
02-02-2017,Consumer,Florida,32303,South,Mobile Phones,iPhone,8,3,0.7,-6.0324
02-02-2017,Consumer,Washington,98115,West,Laptops,HP,585,3,0.2,73.194
02-02-2017,Consumer,California,95687,West,Mobile Phones,OnePlus,423,11,0,110.0528
04-02-2017,Consumer,California,90008,West,Laptops,HP,225,2,0.2,22.5296
05-02-2017,Consumer,California,94122,West,Mobile Phones,LG,5,2,0,2.224
05-02-2017,Consumer,California,94122,West,Cameras ,Nikon,323,3,0,129.348
05-02-2017,Consumer,California,94122,West,Cameras ,Sony,783,5,0.2,68.5965
05-02-2017,Consumer,California,94122,West,Mobile Phones,Samsung,1447,5,0,419.8185
05-02-2017,Consumer,California,94122,West,Mobile Phones,Pixel,11,2,0,5.8604
05-02-2017,Consumer,New York,10035,East,Cameras ,Nikon,239,3,0,71.991
05-02-2017,Home Office,Georgia,31907,South,Laptops,Asus,76,4,0,31.5372
05-02-2017,Home Office,Georgia,31907,South,Mobile Phones,OnePlus,481,4,0,125.1432
05-02-2017,Home Office,Utah,84107,West,Mobile Phones,Pixel,48,5,0,23.232
05-02-2017,Home Office,California,94110,West,Cameras ,Nikon,0,1,0,0.4356
06-02-2017,Home Office,California,94110,West,Mobile Phones,iPhone,101,5,0.2,36.917
06-02-2017,Home Office,Pennsylvania,19140,East,Mobile Phones,iPhone,10,3,0.7,-7.5768
06-02-2017,Home Office,Pennsylvania,19140,East,Mobile Phones,iPhone,31,5,0.7,-23.8855
06-02-2017,Home Office,Pennsylvania,19140,East,Mobile Phones,OnePlus,8,2,0.2,0.6696
06-02-2017,Consumer,Pennsylvania,19134,East,Mobile Phones,Samsung,34,1,0.2,3.8682
06-02-2017,Consumer,Pennsylvania,19134,East,Mobile Phones,Samsung,1924,8,0.2,312.676
06-02-2017,Consumer,Texas,75220,Central,Mobile Phones,Samsung,32,2,0.8,-80.48
07-02-2017,Consumer,Texas,75220,Central,Cameras ,Nikon,50,7,0.2,-0.6265
07-02-2017,Consumer,Texas,75220,Central,Cameras ,Nikon,47,3,0.2,1.7991
07-02-2017,Consumer,Wisconsin,53186,Central,Mobile Phones,OnePlus,54,5,0,14.17
07-02-2017,Consumer,Florida,33311,South,Laptops,Asus,19,3,0.2,5.7312
07-02-2017,Consumer,Michigan,48205,Central,Mobile Phones,iPhone,49,3,0,24.2256
07-02-2017,Home Office,Ohio,45503,East,Mobile Phones,Pixel,10,2,0.2,3.6288
07-02-2017,Consumer,California,92037,West,Mobile Phones,OnePlus,154,3,0,1.5444
07-02-2017,Corporate,Colorado,80906,West,Mobile Phones,Samsung,60,7,0.2,4.5738
07-02-2017,Consumer,California,93309,West,Laptops,Dell,195,2,0.15,-13.7976
07-02-2017,Corporate,Florida,33068,South,Laptops,Asus,23,8,0.2,6.216
08-02-2017,Corporate,Florida,33068,South,Cameras ,Nikon,2,3,0.2,0.7425
08-02-2017,Consumer,New York,10035,East,Mobile Phones,HTC,59,4,0,29.6
08-02-2017,Consumer,Minnesota,55044,Central,Mobile Phones,LG,22,10,0,9.68
08-02-2017,Consumer,Michigan,48234,Central,Cameras ,Sony,257,2,0,74.8142
08-02-2017,Corporate,Pennsylvania,19134,East,Cameras ,Sony,23,2,0.4,-15.992
08-02-2017,Corporate,Ohio,45373,East,Cameras ,Sony,23,4,0.4,-15.5844
09-02-2017,Home Office,California,90036,West,Laptops,HP,601,4,0.2,0
09-02-2017,Home Office,California,90036,West,Mobile Phones,Nokia,7,2,0,2.528
09-02-2017,Corporate,Texas,78415,Central,Laptops,Asus,58,5,0.6,-24.803
09-02-2017,Corporate,Texas,78415,Central,Mobile Phones,LG,16,7,0.2,1.4406
11-02-2017,Corporate,Texas,78415,Central,Laptops,Asus,39,5,0.6,-23.976
12-02-2017,Corporate,Nebraska,68104,Central,Mobile Phones,Samsung,25,2,0,7.5284
12-02-2017,Corporate,Nebraska,68104,Central,Mobile Phones,Samsung,36,3,0,10.881
13-02-2017,Corporate,Nebraska,68104,Central,Mobile Phones,Pixel,6,1,0,3.1104
13-02-2017,Corporate,California,90278,West,Cameras ,Sony,1075,14,0.2,94.0702
13-02-2017,Corporate,California,90278,West,Cameras ,Sony,438,4,0.2,38.3572
13-02-2017,Corporate,California,90278,West,Mobile Phones,iPhone,18,7,0.2,6.5569
13-02-2017,Corporate,California,90278,West,Laptops,Dell,308,3,0.15,-18.147
14-02-2017,Consumer,Arkansas,72209,South,Mobile Phones,LG,13,4,0,4.1416
14-02-2017,Consumer,Arkansas,72209,South,Mobile Phones,Pixel,39,2,0,18.7812
14-02-2017,Consumer,Arkansas,72209,South,Mobile Phones,iPhone,145,5,0,70.008
14-02-2017,Corporate,Florida,33180,South,Cameras ,Sony,783,5,0.2,78.396
14-02-2017,Consumer,Oregon,97301,West,Mobile Phones,LG,7,1,0.2,1.773
14-02-2017,Consumer,New Mexico,88001,West,Laptops,Asus,41,3,0,17.3754
14-02-2017,Consumer,California,94122,West,Mobile Phones,Pixel,12,3,0,5.778
14-02-2017,Consumer,California,94122,West,Mobile Phones,Pixel,25,6,0,11.556
15-02-2017,Consumer,Texas,79907,Central,Laptops,HP,47,2,0.3,-2.0364
17-02-2017,Consumer,Washington,98115,West,Mobile Phones,Nokia,9,2,0,0.471
17-02-2017,Consumer,Washington,98115,West,Mobile Phones,Pixel,12,2,0,6.2208
19-02-2017,Consumer,Washington,98115,West,Laptops,Dell,704,5,0,56.392
19-02-2017,Consumer,Washington,98115,West,Laptops,HP,561,2,0.2,28.0784
19-02-2017,Home Office,Wisconsin,53209,Central,Mobile Phones,Pixel,179,9,0,84.5154
19-02-2017,Home Office,Wisconsin,53209,Central,Laptops,Asus,185,6,0,76.0878
19-02-2017,Home Office,Wisconsin,53209,Central,Laptops,Lenovo,214,3,0,36.3987
19-02-2017,Home Office,Wisconsin,53209,Central,Cameras ,Nikon,999,4,0,229.9908
20-02-2017,Home Office,Wisconsin,53209,Central,Laptops,Lenovo,653,3,0,111.1035
20-02-2017,Home Office,Massachusetts,2038,East,Mobile Phones,iPhone,114,5,0,51.57
20-02-2017,Home Office,Massachusetts,2038,East,Laptops,HP,60,1,0,15.185
20-02-2017,Home Office,Massachusetts,2038,East,Laptops,Asus,124,2,0,27.3592
20-02-2017,Home Office,Massachusetts,2038,East,Mobile Phones,OnePlus,1088,6,0,315.7404
20-02-2017,Consumer,California,92024,West,Mobile Phones,iPhone,6,5,0.2,2.352
20-02-2017,Consumer,California,92024,West,Laptops,Lenovo,298,3,0.2,7.4694
20-02-2017,Consumer,California,92804,West,Cameras ,Sony,302,3,0.2,22.6782
20-02-2017,Consumer,Texas,76017,Central,Mobile Phones,LG,8,2,0.2,0.558
20-02-2017,Consumer,Texas,76017,Central,Mobile Phones,OnePlus,47,2,0.2,-2.974
21-02-2017,Home Office,Texas,77041,Central,Mobile Phones,Pixel,33,8,0.2,10.56
21-02-2017,Home Office,Texas,77041,Central,Laptops,Dell,300,2,0.32,-97.2312
21-02-2017,Home Office,Texas,77041,Central,Mobile Phones,iPhone,2,2,0.8,-4.3584
21-02-2017,Home Office,Texas,77041,Central,Mobile Phones,Motorola ,3,2,0.2,1.1016
21-02-2017,Consumer,Ohio,43130,East,Mobile Phones,Pixel,108,6,0.2,37.9176
21-02-2017,Consumer,Ohio,43130,East,Mobile Phones,OnePlus,55,5,0.2,6.291
21-02-2017,Consumer,Ohio,43130,East,Mobile Phones,Pixel,78,2,0.2,29.364
21-02-2017,Consumer,Oregon,97206,West,Mobile Phones,OnePlus,443,5,0.2,-94.333
21-02-2017,Consumer,Oregon,97206,West,Cameras ,Sony,155,3,0.2,54.5916
21-02-2017,Corporate,Alabama,35244,South,Mobile Phones,LG,15,7,0,4.1769
21-02-2017,Corporate,Alabama,35244,South,Mobile Phones,iPhone,7,2,0,3.4368
21-02-2017,Consumer,California,90036,West,Mobile Phones,Samsung,10,1,0,2.8314
22-02-2017,Consumer,California,90036,West,Mobile Phones,Pixel,19,3,0,9.3312
22-02-2017,Consumer,California,90036,West,Mobile Phones,iPhone,121,5,0.2,39.52
23-02-2017,Consumer,Florida,32303,South,Cameras ,Canon,695,2,0.5,-27.828
23-02-2017,Corporate,New York,10009,East,Mobile Phones,OnePlus,120,1,0,31.2858
23-02-2017,Home Office,Virginia,23320,South,Laptops,HP,1139,4,0,284.98
23-02-2017,Consumer,North Carolina,28314,South,Mobile Phones,Pixel,229,7,0.2,83.2097
23-02-2017,Consumer,Texas,77340,Central,Mobile Phones,OnePlus,143,2,0.2,-32.3388
25-02-2017,Consumer,Pennsylvania,19140,East,Cameras ,Nikon,36,3,0.2,-0.9012
25-02-2017,Corporate,Illinois,60098,Central,Laptops,HP,845,8,0.3,-12.0784
25-02-2017,Consumer,Massachusetts,2149,East,Mobile Phones,LG,50,3,0,14.2632
26-02-2017,Home Office,Illinois,60653,Central,Mobile Phones,iPhone,762,3,0.8,-1143.891
27-02-2017,Corporate,Georgia,30076,South,Laptops,Asus,56,6,0,15.7584
27-02-2017,Corporate,Georgia,30076,South,Mobile Phones,iPhone,2690,3,0,1264.7559
27-02-2017,Corporate,Florida,32137,South,Mobile Phones,iPhone,7,6,0.7,-5.6994
27-02-2017,Corporate,Pennsylvania,19120,East,Mobile Phones,OnePlus,64,1,0.2,-12.9568
27-02-2017,Home Office,Indiana,47201,Central,Mobile Phones,Pixel,28,4,0,13.2352
27-02-2017,Consumer,New York,11572,East,Laptops,Asus,14,1,0,6.8908
28-02-2017,Consumer,New York,11572,East,Laptops,Asus,20,4,0,6.9088
28-02-2017,Corporate,Massachusetts,2038,East,Mobile Phones,OnePlus,40,3,0,10.4754
28-02-2017,Consumer,South Dakota,57103,Central,Mobile Phones,HTC,20,7,0,9.5081
28-02-2017,Corporate,California,92037,West,Laptops,HP,1603,4,0.2,100.196
28-02-2017,Consumer,North Carolina,28314,South,Laptops,HP,225,2,0.2,22.5296
28-02-2017,Consumer,Georgia,30318,South,Cameras ,Nikon,67,4,0,4.068
28-02-2017,Consumer,Georgia,30318,South,Cameras ,Sony,377,3,0,98.2722
28-02-2017,Consumer,Georgia,30318,South,Laptops,Dell,1628,9,0,374.6286
01-03-2017,Consumer,Georgia,30318,South,Mobile Phones,Pixel,286,7,0,140.5957
01-03-2017,Consumer,Florida,32839,South,Mobile Phones,Pixel,20,4,0.2,7.2576
01-03-2017,Consumer,California,94122,West,Mobile Phones,OnePlus,31,3,0,8.4888
02-03-2017,Consumer,California,94122,West,Mobile Phones,Samsung,83,7,0,22.6233
02-03-2017,Consumer,California,94122,West,Mobile Phones,LG,59,3,0,15.4752
02-03-2017,Consumer,California,94122,West,Mobile Phones,Mi,31,4,0,9.2568
02-03-2017,Consumer,Ohio,43615,East,Mobile Phones,Mi,14,5,0.2,-3.312
02-03-2017,Consumer,Ohio,43615,East,Mobile Phones,OnePlus,38,3,0.2,-2.436
03-03-2017,Consumer,Florida,33710,South,Laptops,Asus,17,2,0.2,1.068
03-03-2017,Corporate,Arizona,85705,West,Mobile Phones,Pixel,74,3,0.2,23.235
03-03-2017,Corporate,Arizona,85705,West,Laptops,HP,314,3,0.2,-35.3646
05-03-2017,Consumer,California,90036,West,Mobile Phones,LG,4,1,0,1.7466
05-03-2017,Consumer,California,92105,West,Mobile Phones,OnePlus,811,8,0,24.3384
05-03-2017,Consumer,New York,10035,East,Mobile Phones,Nokia,6,3,0,2.9547
05-03-2017,Consumer,California,92037,West,Laptops,HP,153,2,0.2,-5.7588
05-03-2017,Consumer,California,92037,West,Laptops,HP,1013,7,0.2,76.0116
05-03-2017,Home Office,New Jersey,7090,East,Mobile Phones,Motorola ,52,2,0,24.5998
05-03-2017,Home Office,New Jersey,7090,East,Mobile Phones,LG,4,2,0,1.3514
05-03-2017,Home Office,New Jersey,7090,East,Cameras ,Nikon,254,3,0,91.7892
05-03-2017,Home Office,New Jersey,7050,East,Mobile Phones,iPhone,25,6,0,12.72
06-03-2017,Home Office,New Jersey,7050,East,Mobile Phones,Mi,27,3,0,8.0997
06-03-2017,Consumer,Illinois,60098,Central,Mobile Phones,iPhone,8,5,0.8,-13.7175
06-03-2017,Consumer,California,94110,West,Laptops,Asus,6,4,0,2.2272
06-03-2017,Consumer,California,94122,West,Mobile Phones,iPhone,17,2,0.2,5.8914
06-03-2017,Consumer,Arizona,85281,West,Laptops,HP,307,5,0.2,-34.641
06-03-2017,Consumer,California,90008,West,Mobile Phones,LG,6,3,0,1.7901
07-03-2017,Consumer,California,90008,West,Mobile Phones,Pixel,12,2,0,6.2208
08-03-2017,Consumer,California,90008,West,Mobile Phones,Pixel,32,5,0,15.552
08-03-2017,Corporate,Washington,98105,West,Mobile Phones,Pixel,23,5,0,10.7325
08-03-2017,Consumer,Louisiana,70601,South,Laptops,HP,51,2,0,12.99
08-03-2017,Consumer,Louisiana,70601,South,Mobile Phones,iPhone,17,3,0,8.6112
08-03-2017,Corporate,New York,14609,East,Mobile Phones,Pixel,11,2,0,5.6644
08-03-2017,Corporate,New York,14609,East,Mobile Phones,Pixel,26,5,0,11.88
08-03-2017,Corporate,New York,14609,East,Laptops,Asus,69,11,0,29.0136
08-03-2017,Corporate,New York,14609,East,Cameras ,Sony,35,3,0,10.0464
08-03-2017,Consumer,New York,11561,East,Mobile Phones,LG,49,5,0,20.853
08-03-2017,Corporate,North Carolina,28205,South,Cameras ,GoPro,959,4,0.2,119.996
08-03-2017,Consumer,Texas,77036,Central,Laptops,HP,408,2,0.3,-5.8346
08-03-2017,Consumer,New York,10035,East,Cameras ,GoPro,479,2,0.2,59.998
08-03-2017,Consumer,New York,10035,East,Mobile Phones,HTC,12,4,0,6.048
09-03-2017,Home Office,Georgia,31907,South,Mobile Phones,Pixel,184,7,0,84.9436
09-03-2017,Consumer,Illinois,60610,Central,Mobile Phones,Pixel,23,5,0.2,8.381
09-03-2017,Corporate,Illinois,60035,Central,Mobile Phones,Pixel,37,7,0.2,12.1758
10-03-2017,Corporate,Illinois,60035,Central,Laptops,HP,539,3,0.3,-7.7094
10-03-2017,Home Office,Washington,98115,West,Mobile Phones,OnePlus,310,2,0,80.6312
10-03-2017,Consumer,Minnesota,55122,Central,Mobile Phones,Pixel,8,2,0,3.852
10-03-2017,Consumer,Minnesota,55122,Central,Mobile Phones,OnePlus,52,5,0,14.148
10-03-2017,Consumer,Minnesota,55122,Central,Mobile Phones,HTC,14,3,0,6.8724
10-03-2017,Consumer,Washington,98103,West,Mobile Phones,Nokia,11,3,0,0.2244
10-03-2017,Consumer,Florida,33065,South,Mobile Phones,Samsung,387,4,0.2,24.196
10-03-2017,Consumer,New York,11550,East,Mobile Phones,Motorola ,41,5,0,19.458
11-03-2017,Consumer,New York,11550,East,Mobile Phones,LG,35,4,0,10.5
11-03-2017,Consumer,New York,11550,East,Mobile Phones,iPhone,39,3,0.2,14.3376
11-03-2017,Consumer,Indiana,46060,Central,Cameras ,Sony,135,3,0,35.2872
11-03-2017,Consumer,Indiana,46060,Central,Mobile Phones,iPhone,12,2,0,5.652
12-03-2017,Consumer,Indiana,46060,Central,Cameras ,Sony,263,4,0,71.2692
12-03-2017,Consumer,Texas,75220,Central,Mobile Phones,LG,5,1,0.2,0.372
12-03-2017,Corporate,Pennsylvania,19140,East,Mobile Phones,Nokia,15,5,0.2,2.37
12-03-2017,Corporate,Pennsylvania,19140,East,Laptops,Asus,14,2,0.2,3.9512
12-03-2017,Corporate,Pennsylvania,19140,East,Laptops,Asus,70,7,0.2,12.3284
13-03-2017,Consumer,California,94109,West,Mobile Phones,OnePlus,129,2,0,6.465
13-03-2017,Home Office,Texas,78745,Central,Mobile Phones,iPhone,3,3,0.8,-5.823
13-03-2017,Corporate,Michigan,48234,Central,Mobile Phones,Nokia,6,1,0,3.04
13-03-2017,Consumer,New York,13601,East,Mobile Phones,Samsung,19,1,0,8.955
13-03-2017,Consumer,New York,13601,East,Laptops,Asus,70,1,0,4.9497
13-03-2017,Consumer,Georgia,31907,South,Laptops,Asus,18,3,0,7.9128
13-03-2017,Consumer,Minnesota,55124,Central,Mobile Phones,LG,8,3,0,2.5056
13-03-2017,Home Office,North Carolina,27217,South,Mobile Phones,iPhone,1633,4,0.7,-1306.5504
13-03-2017,Home Office,Michigan,48601,Central,Laptops,Asus,19,4,0,8.2992
13-03-2017,Consumer,California,94109,West,Mobile Phones,iPhone,6,2,0.2,2.2302
14-03-2017,Consumer,California,94109,West,Mobile Phones,iPhone,7,2,0.2,2.73
14-03-2017,Consumer,California,94109,West,Laptops,HP,144,1,0.2,10.8588
14-03-2017,Consumer,Washington,98105,West,Cameras ,Sony,156,1,0.2,13.7193
14-03-2017,Consumer,Washington,98105,West,Cameras ,Sony,431,3,0.2,26.9985
14-03-2017,Consumer,Washington,98105,West,Mobile Phones,Motorola ,35,1,0,16.1505
15-03-2017,Consumer,Washington,98105,West,Mobile Phones,iPhone,47,7,0.2,15.3426
15-03-2017,Consumer,Washington,98105,West,Mobile Phones,Pixel,248,7,0,116.5976
15-03-2017,Consumer,Washington,98105,West,Mobile Phones,Pixel,189,5,0,89.159
15-03-2017,Consumer,Washington,98105,West,Mobile Phones,iPhone,59,3,0.2,19.4376
15-03-2017,Corporate,Wisconsin,53209,Central,Laptops,HP,90,1,0,14.5584
15-03-2017,Corporate,Wisconsin,53209,Central,Laptops,HP,1526,7,0,427.4368
15-03-2017,Corporate,Wisconsin,53209,Central,Laptops,HP,368,3,0,40.5867
15-03-2017,Consumer,California,90049,West,Mobile Phones,OnePlus,305,9,0,76.2525
15-03-2017,Consumer,California,90049,West,Laptops,Asus,18,1,0,7.106
15-03-2017,Consumer,California,94122,West,Laptops,Asus,38,7,0,16.4647
